date,Z26_rate,U27_rate,Z26_price,U27_price,spread_U27_minus_Z26_bp
2022-07-21,2.3499999999999943,2.3700000000000045,97.65,97.63,2.000000000001023
2022-07-22,2.2450000000000045,2.269999999999996,97.755,97.73,2.4999999999991473
2022-07-25,2.2450000000000045,2.260000000000005,97.755,97.74,1.5000000000000568
2022-07-26,2.194999999999993,2.219999999999999,97.805,97.78,2.5000000000005684
2022-07-27,2.239999999999995,2.265000000000001,97.76,97.735,2.500000000000613
2022-07-28,2.1200000000000045,2.1500000000000057,97.88,97.85,3.0000000000001137
2022-07-29,2.144999999999996,2.174999999999997,97.855,97.825,3.0000000000001137
2022-08-01,2.0849999999999937,2.105000000000004,97.915,97.895,2.000000000001023
2022-08-02,2.0900000000000034,2.105000000000004,97.91,97.895,1.5000000000000568
2022-08-03,2.180000000000007,2.1899999999999977,97.82,97.81,0.9999999999990905
2022-08-04,2.094999999999999,2.0999999999999943,97.905,97.9,0.49999999999954525
2022-08-05,2.2349999999999994,2.239999999999995,97.765,97.76,0.49999999999954525
2022-08-08,2.1599999999999966,2.1650000000000063,97.84,97.835,0.5000000000009663
2022-08-09,2.2450000000000045,2.25,97.755,97.75,0.49999999999954525
2022-08-10,2.194999999999993,2.200000000000003,97.805,97.8,0.5000000000009663
2022-08-11,2.280000000000001,2.2849999999999966,97.72,97.715,0.49999999999954525
2022-08-12,2.325000000000003,2.3299999999999983,97.675,97.67,0.49999999999954525
2022-08-15,2.230000000000004,2.2150000000000034,97.77,97.785,-1.5000000000000568
2022-08-16,2.3349999999999937,2.3299999999999983,97.665,97.67,-0.49999999999954525
2022-08-17,2.444999999999993,2.430000000000007,97.555,97.57,-1.4999999999986358
2022-08-18,2.4599999999999937,2.444999999999993,97.54,97.555,-1.5000000000000568
2022-08-19,2.625,2.625,97.375,97.375,0.0
2022-08-22,2.694999999999993,2.6850000000000023,97.305,97.315,-0.9999999999990905
2022-08-23,2.805000000000007,2.799999999999997,97.195,97.2,-0.5000000000009663
2022-08-24,2.9200000000000017,2.905000000000001,97.08,97.095,-1.5000000000000568
2022-08-25,2.864999999999995,2.8599999999999994,97.135,97.14,-0.49999999999954525
2022-08-26,2.8499999999999943,2.844999999999999,97.15,97.155,-0.49999999999954525
2022-08-29,2.8499999999999943,2.844999999999999,97.15,97.155,-0.49999999999954525
2022-08-30,2.9200000000000017,2.9099999999999966,97.08,97.09,-1.0000000000005116
2022-08-31,2.969999999999999,2.9549999999999983,97.03,97.045,-1.5000000000000568
2022-09-01,3.049999999999997,3.0349999999999966,96.95,96.965,-1.5000000000000568
2022-09-02,3.0349999999999966,3.0250000000000057,96.965,96.975,-0.9999999999990905
2022-09-05,3.0849999999999937,3.075000000000003,96.915,96.925,-0.9999999999990905
2022-09-06,3.260000000000005,3.265000000000001,96.74,96.735,0.49999999999958966
2022-09-07,3.1700000000000017,3.1700000000000017,96.83,96.83,0.0
2022-09-08,3.265000000000001,3.265000000000001,96.735,96.735,0.0
2022-09-09,3.2450000000000045,3.25,96.755,96.75,0.49999999999954525
2022-09-12,3.1700000000000017,3.1650000000000063,96.83,96.835,-0.49999999999954525
2022-09-13,3.2750000000000057,3.269999999999996,96.725,96.73,-0.5000000000009663
2022-09-14,3.25,3.239999999999995,96.75,96.76,-1.0000000000005116
2022-09-15,3.2750000000000057,3.260000000000005,96.725,96.74,-1.5000000000000568
2022-09-16,3.299999999999997,3.2849999999999966,96.7,96.715,-1.5000000000000568
2022-09-19,3.299999999999997,3.2849999999999966,96.7,96.715,-1.5000000000000568
2022-09-20,3.4950000000000045,3.469999999999999,96.505,96.53,-2.5000000000005684
2022-09-21,3.5600000000000023,3.519999999999996,96.44,96.48,-4.000000000000625
2022-09-22,3.680000000000007,3.625,96.32,96.375,-5.500000000000682
2022-09-23,3.944999999999993,3.86,96.055,96.14,-8.49999999999933
2022-09-26,4.430000000000007,4.305000000000007,95.57,95.695,-12.5
2022-09-27,4.629999999999996,4.545000000000002,95.37,95.455,-8.499999999999464
2022-09-28,4.355000000000004,4.265000000000001,95.645,95.735,-9.000000000000341
2022-09-29,4.3700000000000045,4.284999999999997,95.63,95.715,-8.500000000000796
2022-09-30,4.564999999999998,4.415000000000006,95.435,95.585,-14.999999999999147
2022-10-03,4.394999999999996,4.230000000000004,95.605,95.77,-16.499999999999204
2022-10-04,4.319999999999993,4.155000000000001,95.68,95.845,-16.499999999999204
2022-10-05,4.489999999999995,4.344999999999999,95.51,95.655,-14.499999999999602
2022-10-06,4.650000000000006,4.510000000000005,95.35,95.49,-14.000000000000057
2022-10-07,4.715000000000003,4.569999999999993,95.285,95.43,-14.500000000001023
2022-10-10,5.004999999999996,4.864999999999995,94.995,95.135,-14.000000000000146
2022-10-11,5.0,4.855000000000004,95.0,95.145,-14.499999999999602
2022-10-12,5.079999999999998,4.974999999999994,94.92,95.025,-10.500000000000398
2022-10-13,4.814999999999998,4.700000000000003,95.185,95.3,-11.499999999999488
2022-10-14,4.765000000000001,4.644999999999996,95.235,95.355,-12.000000000000455
2022-10-17,4.5,4.405000000000001,95.5,95.595,-9.499999999999886
2022-10-18,4.5,4.415000000000006,95.5,95.585,-8.499999999999375
2022-10-19,4.340000000000003,4.254999999999996,95.66,95.745,-8.500000000000707
2022-10-20,4.319999999999993,4.194999999999993,95.68,95.805,-12.5
2022-10-21,4.489999999999995,4.359999999999999,95.51,95.64,-12.999999999999545
2022-10-24,4.209999999999994,4.079999999999998,95.79,95.92,-12.999999999999545
2022-10-25,4.125,3.989999999999995,95.875,96.01,-13.500000000000512
2022-10-26,4.060000000000002,3.950000000000003,95.94,96.05,-10.999999999999943
2022-10-27,3.985,3.885000000000005,96.015,96.115,-9.999999999999476
2022-10-28,3.894999999999996,3.754999999999996,96.105,96.245,-14.000000000000012
2022-10-31,4.010000000000005,3.879999999999996,95.99,96.12,-13.000000000000922
2022-11-01,3.894999999999996,3.765000000000001,96.105,96.235,-12.9999999999995
2022-11-02,3.8349999999999937,3.700000000000003,96.165,96.3,-13.49999999999909
2022-11-03,3.9000000000000057,3.765000000000001,96.1,96.235,-13.500000000000467
2022-11-04,3.924999999999997,3.8149999999999977,96.075,96.185,-10.999999999999943
2022-11-07,3.9000000000000057,3.7950000000000017,96.1,96.205,-10.500000000000398
2022-11-08,3.855000000000004,3.745000000000005,96.145,96.255,-10.999999999999899
2022-11-09,3.7099999999999937,3.5900000000000034,96.29,96.41,-11.999999999999034
2022-11-10,3.519999999999996,3.390000000000001,96.48,96.61,-12.9999999999995
2022-11-11,3.575000000000003,3.4549999999999983,96.425,96.545,-12.000000000000455
2022-11-14,3.5849999999999937,3.4650000000000034,96.415,96.535,-11.999999999999034
2022-11-15,3.555000000000007,3.4350000000000023,96.445,96.565,-12.000000000000455
2022-11-16,3.4000000000000057,3.2750000000000057,96.6,96.725,-12.5
2022-11-17,3.4399999999999977,3.3149999999999977,96.56,96.685,-12.5
2022-11-18,3.515000000000001,3.385000000000005,96.485,96.615,-12.99999999999959
2022-11-21,3.5,3.364999999999995,96.5,96.635,-13.500000000000512
2022-11-22,3.4200000000000017,3.2950000000000017,96.58,96.705,-12.5
2022-11-23,3.2950000000000017,3.1599999999999966,96.705,96.84,-13.500000000000512
2022-11-24,3.3299999999999983,3.194999999999993,96.67,96.805,-13.500000000000512
2022-11-25,3.405000000000001,3.280000000000001,96.595,96.72,-12.5
2022-11-28,3.394999999999996,3.2950000000000017,96.605,96.705,-9.999999999999432
2022-11-29,3.3499999999999943,3.265000000000001,96.65,96.735,-8.49999999999933
2022-11-30,3.4350000000000023,3.325000000000003,96.565,96.675,-10.999999999999943
2022-12-01,3.3499999999999943,3.260000000000005,96.65,96.74,-8.99999999999892
2022-12-02,3.385000000000005,3.299999999999997,96.615,96.7,-8.500000000000796
2022-12-05,3.269999999999996,3.1700000000000017,96.73,96.83,-9.999999999999432
2022-12-06,3.260000000000005,3.1599999999999966,96.74,96.84,-10.000000000000853
2022-12-07,3.2549999999999955,3.1299999999999955,96.745,96.87,-12.5
2022-12-08,3.2450000000000045,3.1200000000000045,96.755,96.88,-12.5
2022-12-09,3.3499999999999943,3.25,96.65,96.75,-9.999999999999432
2022-12-12,3.3599999999999994,3.260000000000005,96.64,96.74,-9.999999999999432
2022-12-13,3.4099999999999966,3.3349999999999937,96.59,96.665,-7.500000000000284
2022-12-14,3.5,3.450000000000003,96.5,96.55,-4.999999999999716
2022-12-15,3.3349999999999937,3.265000000000001,96.665,96.735,-6.9999999999992735
2022-12-16,3.469999999999999,3.4000000000000057,96.53,96.6,-6.999999999999318
2022-12-19,3.5849999999999937,3.515000000000001,96.415,96.485,-6.9999999999992735
2022-12-20,3.7249999999999934,3.655000000000001,96.275,96.345,-6.999999999999229
2022-12-21,3.6650000000000063,3.594999999999999,96.335,96.405,-7.000000000000739
2022-12-22,3.7150000000000034,3.640000000000001,96.285,96.36,-7.50000000000024
2022-12-23,3.75,3.680000000000007,96.25,96.32,-6.999999999999318
2022-12-27,3.75,3.680000000000007,96.25,96.32,-6.999999999999318
2022-12-28,3.765000000000001,3.7049999999999983,96.235,96.295,-6.000000000000272
2022-12-29,3.7750000000000057,3.7249999999999934,96.225,96.275,-5.000000000001226
2022-12-30,3.7750000000000057,3.7150000000000034,96.225,96.285,-6.000000000000227
2023-01-02,3.7750000000000057,3.7150000000000034,96.225,96.285,-6.000000000000227
2023-01-03,3.674999999999997,3.614999999999995,96.325,96.385,-6.000000000000227
2023-01-04,3.5,3.430000000000007,96.5,96.57,-6.999999999999318
2023-01-05,3.5849999999999937,3.510000000000005,96.415,96.49,-7.499999999998863
2023-01-06,3.4849999999999994,3.4200000000000017,96.515,96.58,-6.499999999999773
2023-01-09,3.4849999999999994,3.4350000000000023,96.515,96.565,-4.999999999999716
2023-01-10,3.5,3.4650000000000034,96.5,96.535,-3.499999999999659
2023-01-11,3.3299999999999983,3.2900000000000063,96.67,96.71,-3.999999999999204
2023-01-12,3.2900000000000063,3.260000000000005,96.71,96.74,-3.0000000000001137
2023-01-13,3.3149999999999977,3.2900000000000063,96.685,96.71,-2.4999999999991473
2023-01-16,3.3299999999999983,3.305000000000007,96.67,96.695,-2.4999999999991473
2023-01-17,3.2849999999999966,3.25,96.715,96.75,-3.499999999999659
2023-01-18,3.2450000000000045,3.194999999999993,96.755,96.805,-5.000000000001137
2023-01-19,3.265000000000001,3.219999999999999,96.735,96.78,-4.500000000000215
2023-01-20,3.2950000000000017,3.2549999999999955,96.705,96.745,-4.000000000000625
2023-01-23,3.319999999999993,3.2849999999999966,96.68,96.715,-3.499999999999659
2023-01-24,3.2750000000000057,3.2450000000000045,96.725,96.755,-3.0000000000001137
2023-01-25,3.2099999999999937,3.1899999999999977,96.79,96.81,-1.999999999999602
2023-01-26,3.265000000000001,3.2450000000000045,96.735,96.755,-1.9999999999996465
2023-01-27,3.2849999999999966,3.2549999999999955,96.715,96.745,-3.0000000000001137
2023-01-30,3.2849999999999966,3.2450000000000045,96.715,96.755,-3.999999999999204
2023-01-31,3.2750000000000057,3.2450000000000045,96.725,96.755,-3.0000000000001137
2023-02-01,3.269999999999996,3.230000000000004,96.73,96.77,-3.999999999999204
2023-02-02,2.9549999999999983,2.930000000000007,97.045,97.07,-2.4999999999991473
2023-02-03,2.9950000000000045,2.9549999999999983,97.005,97.045,-4.000000000000625
2023-02-06,3.2150000000000034,3.174999999999997,96.785,96.825,-4.000000000000625
2023-02-07,3.269999999999996,3.219999999999999,96.73,96.78,-4.999999999999716
2023-02-08,3.2549999999999955,3.2049999999999983,96.745,96.795,-4.999999999999716
2023-02-09,3.25,3.194999999999993,96.75,96.805,-5.500000000000682
2023-02-10,3.375,3.3149999999999977,96.625,96.685,-6.000000000000227
2023-02-13,3.3700000000000045,3.305000000000007,96.63,96.695,-6.499999999999773
2023-02-14,3.4150000000000063,3.3149999999999977,96.585,96.685,-10.000000000000853
2023-02-15,3.375,3.265000000000001,96.625,96.735,-10.999999999999899
2023-02-16,3.424999999999997,3.3349999999999937,96.575,96.665,-9.000000000000341
2023-02-17,3.424999999999997,3.3349999999999937,96.575,96.665,-9.000000000000341
2023-02-20,3.3599999999999994,3.280000000000001,96.64,96.72,-7.9999999999998295
2023-02-21,3.515000000000001,3.424999999999997,96.485,96.575,-9.000000000000385
2023-02-22,3.5349999999999966,3.444999999999993,96.465,96.555,-9.000000000000341
2023-02-23,3.5400000000000063,3.444999999999993,96.46,96.555,-9.500000000001307
2023-02-24,3.620000000000005,3.515000000000001,96.38,96.485,-10.500000000000398
2023-02-27,3.614999999999995,3.5,96.385,96.5,-11.499999999999488
2023-02-28,3.5799999999999983,3.4849999999999994,96.42,96.515,-9.499999999999886
2023-03-01,3.569999999999993,3.469999999999999,96.43,96.53,-9.999999999999432
2023-03-02,3.640000000000001,3.549999999999997,96.36,96.45,-9.000000000000385
2023-03-03,3.625,3.5349999999999966,96.375,96.465,-9.000000000000341
2023-03-06,3.620000000000005,3.515000000000001,96.38,96.485,-10.500000000000398
2023-03-07,3.614999999999995,3.5049999999999955,96.385,96.495,-10.999999999999943
2023-03-08,3.530000000000001,3.405000000000001,96.47,96.595,-12.5
2023-03-09,3.5999999999999943,3.489999999999995,96.4,96.51,-10.999999999999943
2023-03-10,3.444999999999993,3.3349999999999937,96.555,96.665,-10.999999999999943
2023-03-13,3.3700000000000045,3.239999999999995,96.63,96.76,-13.000000000000966
2023-03-14,3.4950000000000045,3.3499999999999943,96.505,96.65,-14.500000000001023
2023-03-15,3.394999999999996,3.2349999999999994,96.605,96.765,-15.999999999999659
2023-03-16,3.364999999999995,3.2099999999999937,96.635,96.79,-15.500000000000114
2023-03-17,3.2249999999999943,3.075000000000003,96.775,96.925,-14.999999999999147
2023-03-20,3.2450000000000045,3.0900000000000034,96.755,96.91,-15.500000000000114
2023-03-21,3.2750000000000057,3.1299999999999955,96.725,96.87,-14.500000000001023
2023-03-22,3.3799999999999955,3.230000000000004,96.62,96.77,-14.999999999999147
2023-03-23,3.219999999999999,3.0999999999999943,96.78,96.9,-12.000000000000455
2023-03-24,3.1700000000000017,3.069999999999993,96.83,96.93,-10.000000000000853
2023-03-27,3.2750000000000057,3.1650000000000063,96.725,96.835,-10.999999999999943
2023-03-28,3.3499999999999943,3.2450000000000045,96.65,96.755,-10.499999999998977
2023-03-29,3.385000000000005,3.265000000000001,96.615,96.735,-12.00000000000041
2023-03-30,3.430000000000007,3.305000000000007,96.57,96.695,-12.5
2023-03-31,3.4099999999999966,3.280000000000001,96.59,96.72,-12.999999999999545
2023-04-03,3.2750000000000057,3.155000000000001,96.725,96.845,-12.000000000000455
2023-04-04,3.319999999999993,3.219999999999999,96.68,96.78,-9.999999999999432
2023-04-05,3.3499999999999943,3.280000000000001,96.65,96.72,-6.999999999999318
2023-04-06,3.364999999999995,3.2750000000000057,96.635,96.725,-8.99999999999892
2023-04-10,3.364999999999995,3.2750000000000057,96.635,96.725,-8.99999999999892
2023-04-11,3.444999999999993,3.344999999999999,96.555,96.655,-9.999999999999432
2023-04-12,3.4599999999999937,3.3700000000000045,96.54,96.63,-8.99999999999892
2023-04-13,3.4599999999999937,3.375,96.54,96.625,-8.499999999999375
2023-04-14,3.5049999999999955,3.4150000000000063,96.495,96.585,-8.99999999999892
2023-04-17,3.5250000000000057,3.444999999999993,96.475,96.555,-8.00000000000125
2023-04-18,3.569999999999993,3.4849999999999994,96.43,96.515,-8.499999999999375
2023-04-19,3.6850000000000014,3.5849999999999937,96.315,96.415,-10.000000000000764
2023-04-20,3.614999999999995,3.519999999999996,96.385,96.48,-9.499999999999886
2023-04-21,3.61,3.510000000000005,96.39,96.49,-9.999999999999476
2023-04-24,3.640000000000001,3.5250000000000057,96.36,96.475,-11.499999999999533
2023-04-25,3.5649999999999977,3.469999999999999,96.435,96.53,-9.499999999999886
2023-04-26,3.5649999999999977,3.4749999999999943,96.435,96.525,-9.000000000000341
2023-04-27,3.644999999999996,3.5450000000000017,96.355,96.455,-9.999999999999432
2023-04-28,3.594999999999999,3.4950000000000045,96.405,96.505,-9.999999999999432
2023-05-01,3.594999999999999,3.4950000000000045,96.405,96.505,-9.999999999999432
2023-05-02,3.5450000000000017,3.444999999999993,96.455,96.555,-10.000000000000853
2023-05-03,3.569999999999993,3.480000000000004,96.43,96.52,-8.99999999999892
2023-05-04,3.5649999999999977,3.5,96.435,96.5,-6.499999999999773
2023-05-05,3.655000000000001,3.605000000000004,96.345,96.395,-4.999999999999716
2023-05-08,3.655000000000001,3.605000000000004,96.345,96.395,-4.999999999999716
2023-05-09,3.694999999999993,3.61,96.305,96.39,-8.49999999999933
2023-05-10,3.635000000000005,3.5600000000000023,96.365,96.44,-7.500000000000284
2023-05-11,3.530000000000001,3.4650000000000034,96.47,96.535,-6.499999999999773
2023-05-12,3.5900000000000034,3.530000000000001,96.41,96.47,-6.000000000000227
2023-05-15,3.620000000000005,3.5600000000000023,96.38,96.44,-6.000000000000272
2023-05-16,3.620000000000005,3.5600000000000023,96.38,96.44,-6.000000000000272
2023-05-17,3.640000000000001,3.575000000000003,96.36,96.425,-6.499999999999817
2023-05-18,3.730000000000004,3.6650000000000063,96.27,96.335,-6.499999999999773
2023-05-19,3.7900000000000063,3.7249999999999934,96.21,96.275,-6.5000000000012825
2023-05-22,3.86,3.7950000000000017,96.14,96.205,-6.499999999999817
2023-05-23,3.9650000000000034,3.885000000000005,96.035,96.115,-7.9999999999998295
2023-05-24,3.9749999999999934,3.885000000000005,96.025,96.115,-8.999999999998831
2023-05-25,4.150000000000006,4.015000000000001,95.85,95.985,-13.500000000000512
2023-05-26,4.174999999999997,4.040000000000006,95.825,95.96,-13.49999999999909
2023-05-30,4.114999999999995,3.9749999999999934,95.885,96.025,-14.000000000000146
2023-05-31,4.015000000000001,3.885000000000005,95.985,96.115,-12.999999999999545
2023-06-01,3.9599999999999937,3.8149999999999977,96.04,96.185,-14.499999999999602
2023-06-02,3.980000000000004,3.8349999999999937,96.02,96.165,-14.500000000001023
2023-06-05,4.084999999999994,3.9350000000000014,95.915,96.065,-14.999999999999236
2023-06-06,4.069999999999993,3.9200000000000017,95.93,96.08,-14.999999999999147
2023-06-07,4.090000000000003,3.9399999999999977,95.91,96.06,-15.000000000000568
2023-06-08,4.109999999999999,3.9749999999999934,95.89,96.025,-13.5000000000006
2023-06-09,4.069999999999993,3.930000000000007,95.93,96.07,-13.999999999998636
2023-06-12,4.180000000000007,4.045000000000002,95.82,95.955,-13.500000000000512
2023-06-13,4.329999999999998,4.144999999999996,95.67,95.855,-18.500000000000227
2023-06-14,4.275000000000006,4.099999999999994,95.725,95.9,-17.500000000001137
2023-06-15,4.275000000000006,4.069999999999993,95.725,95.93,-20.50000000000125
2023-06-16,4.314999999999998,4.099999999999994,95.685,95.9,-21.50000000000034
2023-06-19,4.409999999999997,4.170000000000002,95.59,95.83,-23.99999999999949
2023-06-20,4.219999999999999,3.980000000000004,95.78,96.02,-23.99999999999949
2023-06-21,4.305000000000007,4.064999999999998,95.695,95.935,-24.00000000000091
2023-06-22,4.2450000000000045,4.045000000000002,95.755,95.955,-20.000000000000284
2023-06-23,4.194999999999993,3.969999999999999,95.805,96.03,-22.49999999999943
2023-06-26,4.204999999999998,3.9599999999999937,95.795,96.04,-24.500000000000455
2023-06-27,4.340000000000003,4.049999999999997,95.66,95.95,-29.000000000000625
2023-06-28,4.269999999999996,4.030000000000001,95.73,95.97,-23.99999999999949
2023-06-29,4.290000000000006,4.030000000000001,95.71,95.97,-26.00000000000051
2023-06-30,4.340000000000003,4.064999999999998,95.66,95.935,-27.50000000000057
2023-07-03,4.435000000000002,4.144999999999996,95.565,95.855,-29.000000000000625
2023-07-04,4.435000000000002,4.135000000000005,95.565,95.865,-29.999999999999716
2023-07-05,4.519999999999996,4.209999999999994,95.48,95.79,-31.000000000000227
2023-07-06,4.635000000000005,4.329999999999998,95.365,95.67,-30.500000000000682
2023-07-07,4.614999999999995,4.355000000000004,95.385,95.645,-25.99999999999909
2023-07-10,4.6200000000000045,4.359999999999999,95.38,95.64,-26.00000000000051
2023-07-11,4.635000000000005,4.385000000000005,95.365,95.615,-25.0
2023-07-12,4.480000000000004,4.25,95.52,95.75,-23.000000000000398
2023-07-13,4.375,4.174999999999997,95.625,95.825,-20.000000000000284
2023-07-14,4.359999999999999,4.174999999999997,95.64,95.825,-18.500000000000227
2023-07-17,4.375,4.189999999999998,95.625,95.81,-18.500000000000227
2023-07-18,4.295000000000002,4.094999999999999,95.705,95.905,-20.000000000000284
2023-07-19,4.084999999999994,3.9350000000000014,95.915,96.065,-14.999999999999236
2023-07-20,4.140000000000001,3.9650000000000034,95.86,96.035,-17.499999999999716
2023-07-21,4.150000000000006,3.995000000000005,95.85,96.005,-15.50000000000007
2023-07-24,4.135000000000005,3.985,95.865,96.015,-15.000000000000524
2023-07-25,4.165000000000006,3.995000000000005,95.835,96.005,-17.000000000000128
2023-07-26,4.204999999999998,4.010000000000005,95.795,95.99,-19.499999999999318
2023-07-27,4.234999999999999,4.069999999999993,95.765,95.93,-16.500000000000625
2023-07-28,4.209999999999994,4.060000000000002,95.79,95.94,-14.999999999999147
2023-07-31,4.174999999999997,4.019999999999996,95.825,95.98,-15.500000000000114
2023-08-01,4.299999999999997,4.135000000000005,95.7,95.865,-16.499999999999204
2023-08-02,4.265000000000001,4.125,95.735,95.875,-14.000000000000057
2023-08-03,4.340000000000003,4.209999999999994,95.66,95.79,-13.000000000000966
2023-08-04,4.290000000000006,4.150000000000006,95.71,95.85,-14.000000000000057
2023-08-07,4.364999999999995,4.230000000000004,95.635,95.77,-13.49999999999909
2023-08-08,4.329999999999998,4.180000000000007,95.67,95.82,-14.999999999999147
2023-08-09,4.314999999999998,4.180000000000007,95.685,95.82,-13.49999999999909
2023-08-10,4.275000000000006,4.144999999999996,95.725,95.855,-13.000000000000966
2023-08-11,4.424999999999997,4.280000000000001,95.575,95.72,-14.499999999999602
2023-08-14,4.474999999999994,4.329999999999998,95.525,95.67,-14.499999999999602
2023-08-15,4.484999999999999,4.344999999999999,95.515,95.655,-14.000000000000057
2023-08-16,4.5,4.364999999999995,95.5,95.635,-13.500000000000512
2023-08-17,4.635000000000005,4.4950000000000045,95.365,95.505,-14.000000000000057
2023-08-18,4.625,4.474999999999994,95.375,95.525,-15.000000000000568
2023-08-21,4.670000000000002,4.510000000000005,95.33,95.49,-15.999999999999659
2023-08-22,4.625,4.459999999999994,95.375,95.54,-16.500000000000625
2023-08-23,4.409999999999997,4.275000000000006,95.59,95.725,-13.49999999999909
2023-08-24,4.364999999999995,4.215000000000003,95.635,95.785,-14.999999999999147
2023-08-25,4.424999999999997,4.260000000000005,95.575,95.74,-16.499999999999204
2023-08-29,4.364999999999995,4.219999999999999,95.635,95.78,-14.499999999999602
2023-08-30,4.329999999999998,4.194999999999993,95.67,95.805,-13.500000000000512
2023-08-31,4.265000000000001,4.135000000000005,95.735,95.865,-12.999999999999545
2023-09-01,4.299999999999997,4.170000000000002,95.7,95.83,-12.999999999999545
2023-09-04,4.3700000000000045,4.239999999999995,95.63,95.76,-13.000000000000966
2023-09-05,4.405000000000001,4.265000000000001,95.595,95.735,-14.000000000000057
2023-09-06,4.474999999999994,4.329999999999998,95.525,95.67,-14.499999999999602
2023-09-07,4.390000000000001,4.269999999999996,95.61,95.73,-12.000000000000455
2023-09-08,4.314999999999998,4.209999999999994,95.685,95.79,-10.500000000000398
2023-09-11,4.359999999999999,4.254999999999996,95.64,95.745,-10.500000000000309
2023-09-12,4.295000000000002,4.204999999999998,95.705,95.795,-9.000000000000341
2023-09-13,4.194999999999993,4.105000000000004,95.805,95.895,-8.99999999999892
2023-09-14,4.069999999999993,4.0,95.93,96.0,-6.999999999999318
2023-09-15,4.125,4.049999999999997,95.875,95.95,-7.500000000000284
2023-09-18,4.219999999999999,4.144999999999996,95.78,95.855,-7.500000000000284
2023-09-19,4.170000000000002,4.090000000000003,95.83,95.91,-7.9999999999998295
2023-09-20,4.0,3.9399999999999977,96.0,96.06,-6.000000000000227
2023-09-21,4.034999999999997,3.9749999999999934,95.965,96.025,-6.000000000000316
2023-09-22,4.0,3.9399999999999977,96.0,96.06,-6.000000000000227
2023-09-25,4.075000000000003,4.015000000000001,95.925,95.985,-6.000000000000227
2023-09-26,4.049999999999997,3.995000000000005,95.95,96.005,-5.499999999999217
2023-09-27,4.129999999999996,4.060000000000002,95.87,95.94,-6.999999999999407
2023-09-28,4.355000000000004,4.284999999999997,95.645,95.715,-7.000000000000739
